sha,commit_msg,api_url,html_url,diff_text
-msgstr ""リストのメンバーはすべて同じインデントレベルで、``\""- \""`` (ダッシュとスペース) で開始する行になります::""
+msgid ""All members of a list are lines beginning at the same indentation level starting with a ``\""- \""`` (a dash and a space):""
+msgstr ""リストのメンバーはすべて同じインデントレベルで、``\""- \""`` (ダッシュとスペース) で開始する行になります。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:39
-msgid ""A dictionary is represented in a simple ``key: value`` form (the colon must be followed by a space)::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:41
+msgid ""A dictionary is represented in a simple ``key: value`` form (the colon must be followed by a space):""
 msgstr ""ディクショナリーは、シンプルな ``key: value`` の形式で表現します (コロンの後にはスペースを挿入する必要があります)。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:47
-msgid ""More complicated data structures are possible, such as lists of dictionaries, dictionaries whose values are lists or a mix of both::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:51
+msgid ""More complicated data structures are possible, such as lists of dictionaries, dictionaries whose values are lists or a mix of both:""
 msgstr ""リストがディクショナリーやその値の場合や、ディクショナリーと値が混合している場合など、より複雑なデータ構造も可能です。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:65
-msgid ""Dictionaries and lists can also be represented in an abbreviated form if you really want to::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:71
+msgid ""Dictionaries and lists can also be represented in an abbreviated form if you really want to:""
 msgstr ""ディクショナリーとリストは、必要であれば、略語形式で表現することも可能です。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:71
+#: ../../rst/reference_appendices/YAMLSyntax.rst:79
 msgid ""These are called \""Flow collections\"".""
 msgstr ""以下は「フローコレクション」と呼ばれます。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:75
-msgid ""Ansible doesn't really use these too much, but you can also specify a :ref:`boolean value <playbooks_variables>` (true/false) in several forms::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:83
+msgid ""Ansible doesn't really use these too much, but you can also specify a :ref:`boolean value <playbooks_variables>` (true/false) in several forms:""
 msgstr ""Ansible では以下の形式はあまり使用されませんが、:ref:`boolean value <playbooks_variables>` を複数の形式で指定することもできます。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:83
+#: ../../rst/reference_appendices/YAMLSyntax.rst:93
 msgid ""Use lowercase 'true' or 'false' for boolean values in dictionaries if you want to be compatible with default yamllint options.""
 msgstr ""デフォルトの yamllint オプションと互換性を持たせる場合は、ディクショナリーのブール値に小文字の「true」または「false」を使用します。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:85
-msgid ""Values can span multiple lines using ``|`` or ``>``.  Spanning multiple lines using a \""Literal Block Scalar\"" ``|`` will include the newlines and any trailing spaces. Using a \""Folded Block Scalar\"" ``>`` will fold newlines to spaces; it's used to make what would otherwise be a very long line easier to read and edit. In either case the indentation will be ignored. Examples are::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:95
+msgid ""Values can span multiple lines using ``|`` or ``>``.  Spanning multiple lines using a \""Literal Block Scalar\"" ``|`` will include the newlines and any trailing spaces. Using a \""Folded Block Scalar\"" ``>`` will fold newlines to spaces; it's used to make what would otherwise be a very long line easier to read and edit. In either case the indentation will be ignored. Examples are:""
 msgstr ""値は、``|`` または ``>`` を使用することで複数の行にまたがって指定することができます。「リテラル形式のブロックスカラー」 ``|`` を使用して複数行にまたがる場合は、改行と末尾のスペースが含まれます。「折り畳み形式のブロックスカラー」 ``>`` を使用すると、折り返しに使用される改行はすべてスペースに変換されます。これは、非常に長い行を読みやすく、編集しやすくするために使われます。いずれの場合も、インデントは無視されます。以下に例を示します。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:100
-msgid ""While in the above ``>`` example all newlines are folded into spaces, there are two ways to enforce a newline to be kept::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:112
+msgid ""While in the above ``>`` example all newlines are folded into spaces, there are two ways to enforce a newline to be kept:""
 msgstr ""上記の ``>`` の例では、改行はすべてスペースに変換されますが、強制的に改行を行う方法が 2 種類あります。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:111
-msgid ""Alternatively, it can be enforced by including newline ``\\n`` characters::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:125
+msgid ""Alternatively, it can be enforced by including newline ``\\n`` characters:""
 msgstr ""あるいは、改行 ``\\n""
 ""`` 文字を含めることで強制できます。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:115
-msgid ""Let's combine what we learned so far in an arbitrary YAML example. This really has nothing to do with Ansible, but will give you a feel for the format::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:131
+msgid ""Let's combine what we learned so far in an arbitrary YAML example. This really has nothing to do with Ansible, but will give you a feel for the format:""
 msgstr ""これまでに説明した内容を、任意の YAML の例にまとめてみましょう。以下は、Ansible とは関係ありませんが、どのような形式になるかを示しています。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:138
+#: ../../rst/reference_appendices/YAMLSyntax.rst:156
 msgid ""That's all you really need to know about YAML to start writing `Ansible` playbooks.""
 msgstr ""`Ansible` Playbook の記述を開始するにあたり、以上が YAML について理解しておく必要のある内容です。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:141
+#: ../../rst/reference_appendices/YAMLSyntax.rst:159
 msgid ""Gotchas""
 msgstr ""Gotchas""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:143
+#: ../../rst/reference_appendices/YAMLSyntax.rst:161
 msgid ""While you can put just about anything into an unquoted scalar, there are some exceptions. A colon followed by a space (or newline) ``\"": \""`` is an indicator for a mapping. A space followed by the pound sign ``\"" #\""`` starts a comment.""
 msgstr ""引用符で囲まれていないスカラーには何でも挿入できますが、一部例外があります。コロンの後にスペース (または改行) を続けて記述 (``\"": \""``) した場合は、マッピングを示すインジケーターになります。スペースに続けてポンド記号を記述 (``\"" #\""``) した場合は、コメントの開始を表します。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:147
-msgid ""Because of this, the following is going to result in a YAML syntax error::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:165
+msgid ""Because of this, the following is going to result in a YAML syntax error:""
 msgstr ""このため、以下のような場合には、YAML 構文がエラーになります。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:153
-msgid ""...but this will work::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:173
+msgid ""...but this will work:""
 msgstr ""...ただし、以下は有効です。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:157
-msgid ""You will want to quote hash values using colons followed by a space or the end of the line::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:179
+msgid ""You will want to quote hash values using colons followed by a space or the end of the line:""
 msgstr ""コロンを使用してハッシュ記号を引用し、その後ろにスペースを指定するか、行末にしてください。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:163
+#: ../../rst/reference_appendices/YAMLSyntax.rst:187
 msgid ""...and then the colon will be preserved.""
 msgstr ""...そしてコロンが保存されます。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:165
-msgid ""Alternatively, you can use double quotes::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:189
+msgid ""Alternatively, you can use double quotes:""
 msgstr ""または、二重引用符を使用してください。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:171
-msgid ""The difference between single quotes and double quotes is that in double quotes you can use escapes::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:197
+msgid ""The difference between single quotes and double quotes is that in double quotes you can use escapes:""
 msgstr ""二重引用符ではエスケープを使用できる点が、一重引用符と二重引用符との相違点です。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:176
+#: ../../rst/reference_appendices/YAMLSyntax.rst:204
 msgid ""The list of allowed escapes can be found in the YAML Specification under \""Escape Sequences\"" (YAML 1.1) or \""Escape Characters\"" (YAML 1.2).""
 msgstr ""使用可能なエスケープの一覧は、YAML 仕様の「Escape Sequences」(YAML 1.1) または「Escape Characters」(YAML 1.2) を参照してください。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:178
+#: ../../rst/reference_appendices/YAMLSyntax.rst:206
 msgid ""The following is invalid YAML:""
 msgstr ""以下は無効な YAML です。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:185
-msgid ""Further, Ansible uses \""{{ var }}\"" for variables.  If a value after a colon starts with a \""{\"", YAML will think it is a dictionary, so you must quote it, like so::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:213
+msgid ""Further, Ansible uses \""{{ var }}\"" for variables.  If a value after a colon starts with a \""{\"", YAML will think it is a dictionary, so you must quote it, like so:""
 msgstr ""さらに、Ansible は変数に \""{{ var }}\"" を使用します。コロンの後に \""{\"" が指定されている場合は、その値がディクショナリーであると YAML が認識するため、以下のように引用する必要があります::""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:190
-msgid ""If your value starts with a quote the entire value must be quoted, not just part of it. Here are some additional examples of how to properly quote things::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:220
+msgid ""If your value starts with a quote the entire value must be quoted, not just part of it. Here are some additional examples of how to properly quote things:""
 msgstr ""値を引用符でする場合は、値の一部だけでなく、値全体を引用符で囲む必要があります。値を引用する方法について正しい例を以下に示します。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:196
-msgid ""Not valid::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:228
+msgid ""Not valid:""
 msgstr ""以下は有効ではありません。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:200
+#: ../../rst/reference_appendices/YAMLSyntax.rst:234
 msgid ""In addition to ``'`` and ``\""`` there are a number of characters that are special (or reserved) and cannot be used as the first character of an unquoted scalar: ``[] {} > | * & ! % # ` @ ,``.""
 msgstr ""``'`` および ``\""`` 以外に、引用符で囲まれていないスカラーの最初の文字として使用できない特殊文字 (予約文字) がいくつかあります (``[] {} > | * & ! % # ` @ ,`` など)。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:203
+#: ../../rst/reference_appendices/YAMLSyntax.rst:237
 msgid ""You should also be aware of ``? : -``. In YAML, they are allowed at the beginning of a string if a non-space character follows, but YAML processor implementations differ, so it's better to use quotes.""
 msgstr ""また、``? : -`` には常に注意してください。YAML では、スペース以外の文字が続く場合は、文字列の先頭で許可されますが、YAML プロセッサーの実装は異なるため、引用符を使用することが推奨されます。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:206
-msgid ""In Flow Collections, the rules are a bit more strict::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:240
+msgid ""In Flow Collections, the rules are a bit more strict:""
 msgstr ""フローコレクションでは、ルールはもう少し厳密です。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:212
-msgid ""Boolean conversion is helpful, but this can be a problem when you want a literal `yes` or other boolean values as a string. In these cases just use quotes::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:248
+msgid ""Boolean conversion is helpful, but this can be a problem when you want a literal `yes` or other boolean values as a string. In these cases just use quotes:""
 msgstr ""ブール値の変換は便利ですが、リテラルの `yes` や、文字列として他のブール値を指定する場合など問題になる場合があります。この場合は、引用符だけを使用します。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:219
-msgid ""YAML converts certain strings into floating-point values, such as the string `1.0`. If you need to specify a version number (in a requirements.yml file, for example), you will need to quote the value if it looks like a floating-point value::""
+#: ../../rst/reference_appendices/YAMLSyntax.rst:257
+msgid ""YAML converts certain strings into floating-point values, such as the string `1.0`. If you need to specify a version number (in a requirements.yml file, for example), you will need to quote the value if it looks like a floating-point value:""
 msgstr ""YAML は、特定の文字列を文字列 `1.0` などの浮動小数点値に変換します。(たとえば requirements.yml ファイルで) バージョン番号を指定する必要があり、それが浮動小数点の値のように見える場合は、その値を引用符で囲む必要があります。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:229
-#: ../../rst/reference_appendices/faq.rst:886
+#: ../../rst/reference_appendices/YAMLSyntax.rst:269
+#: ../../rst/reference_appendices/faq.rst:925
 #: ../../rst/reference_appendices/glossary.rst:536
-#: ../../rst/reference_appendices/test_strategies.rst:267
+#: ../../rst/reference_appendices/test_strategies.rst:296
 msgid "":ref:`working_with_playbooks`""
 msgstr "":ref:`working_with_playbooks`""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:230
+#: ../../rst/reference_appendices/YAMLSyntax.rst:270
 msgid ""Learn what playbooks can do and how to write/run them.""
 msgstr ""Playbook でできることと、Playbook を記述および実行する方法を学びます。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:231
+#: ../../rst/reference_appendices/YAMLSyntax.rst:271
 msgid ""`YAMLLint <http://yamllint.com/>`_""
 msgstr ""`YAMLLint <http://yamllint.com/>`_""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:232
+#: ../../rst/reference_appendices/YAMLSyntax.rst:272
 msgid ""YAML Lint (online) helps you debug YAML syntax if you are having problems""
 msgstr ""YAML ヒント (オンライン) は、問題が発生した場合に YAML 構文のデバッグに役立ちます。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:233
+#: ../../rst/reference_appendices/YAMLSyntax.rst:273
 msgid ""`GitHub examples directory <https://github.com/ansible/ansible-examples>`_""
-msgstr ""`GitHub examples ディレクトリー <https://github.com/ansible/ansible-examples>`_""
+msgstr ""`GitHub examples directory <https://github.com/ansible/ansible-examples>`_""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:234
+#: ../../rst/reference_appendices/YAMLSyntax.rst:274
 msgid ""Complete playbook files from the github project source""
 msgstr ""Github プロジェクトソースの完全な Playbook ファイル""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:235
+#: ../../rst/reference_appendices/YAMLSyntax.rst:275
 msgid ""`Wikipedia YAML syntax reference <https://en.wikipedia.org/wiki/YAML>`_""
-msgstr ""`Wikipedia YAML 構文リファレンス <https://en.wikipedia.org/wiki/YAML>`_""
+msgstr ""`Wikipedia YAML syntax reference <https://en.wikipedia.org/wiki/YAML>`_""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:236
+#: ../../rst/reference_appendices/YAMLSyntax.rst:276
 msgid ""A good guide to YAML syntax""
 msgstr ""YAML 構文の適切なガイド""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:237
+#: ../../rst/reference_appendices/YAMLSyntax.rst:277
 msgid ""`Mailing List <https://groups.google.com/group/ansible-project>`_""
-msgstr ""`メーリングリスト <https://groups.google.com/group/ansible-project>`_""
+msgstr ""`Mailing List <https://groups.google.com/group/ansible-project>`_""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:238
+#: ../../rst/reference_appendices/YAMLSyntax.rst:278
 msgid ""Questions? Help? Ideas?  Stop by the list on Google Groups""
 msgstr ""ご質問はございますか。サポートが必要ですか。ご提案はございますか。Google グループの一覧をご覧ください。""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:239
+#: ../../rst/reference_appendices/YAMLSyntax.rst:279
 #: ../../rst/reference_appendices/common_return_values.rst:250
 #: ../../rst/reference_appendices/glossary.rst:542
-#: ../../rst/reference_appendices/release_and_maintenance.rst:260
-#: ../../rst/reference_appendices/test_strategies.rst:273
+#: ../../rst/reference_appendices/release_and_maintenance.rst:394
+#: ../../rst/reference_appendices/test_strategies.rst:302
 msgid "":ref:`communication_irc`""
 msgstr "":ref:`communication_irc`""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:240
+#: ../../rst/reference_appendices/YAMLSyntax.rst:280
 msgid ""How to join Ansible chat channels (join #yaml for yaml-specific questions)""
 msgstr ""Ansible チャットチャンネルに参加する方法 (yaml 固有の質問は #yaml に参加してください)""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:242
+#: ../../rst/reference_appendices/YAMLSyntax.rst:282
 msgid ""`YAML 1.1 Specification <https://yaml.org/spec/1.1/>`_""
 msgstr ""`YAML 1.1 Specification <https://yaml.org/spec/1.1/>`_""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:242
+#: ../../rst/reference_appendices/YAMLSyntax.rst:282
 msgid ""The Specification for YAML 1.1, which PyYAML and libyaml are currently implementing""
 msgstr ""PyYAML および libyaml が現在実装されている YAML 1.1 の仕様""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:244
+#: ../../rst/reference_appendices/YAMLSyntax.rst:284
 msgid ""`YAML 1.2 Specification <https://yaml.org/spec/1.2/spec.html>`_""
-msgstr ""`YAML 1.2 仕様 <https://yaml.org/spec/1.2/spec.html>`_""
+msgstr ""`YAML 1.2 Specification <https://yaml.org/spec/1.2/spec.html>`_""
 
-#: ../../rst/reference_appendices/YAMLSyntax.rst:245
+#: ../../rst/reference_appendices/YAMLSyntax.rst:285
 msgid ""For completeness, YAML 1.2 is the successor of 1.1""
 msgstr ""完全を期すため、YAML 1.2 は 1.1 の後継となります。""
 
@@ -241,7 +241,6 @@ msgid ""Ansible Automation Hub""
 msgstr ""Ansible Automation Hub""
 
 #: ../../rst/reference_appendices/automationhub.rst:8
-#: ../../rst/reference_appendices/tower.rst:8
 msgid ""Red Hat Ansible Automation Platform will soon be available on Microsoft Azure. `Sign up to preview the experience <https://www.redhat.com/en/engage/ansible-microsoft-azure-e-202110220735>`_.""
 msgstr ""Red Hat Ansible Automation Platform は、まもなく Microsoft Azure でも使用できるようになります。`Sign up to preview the experience <https://www.redhat.com/en/engage/ansible-microsoft-azure-e-202110220735>`_。""
 
@@ -312,7 +311,7 @@ msgstr ""直前と現在の状態の相違点に関する情報。通常、``befo
 
 #: ../../rst/reference_appendices/common_return_values.rst:55
 msgid ""failed""
-msgstr ""failed""
+msgstr ""失敗""
 
 #: ../../rst/reference_appendices/common_return_values.rst:56
 msgid ""A boolean that indicates if the task was failed or not.""
@@ -352,7 +351,7 @@ msgstr ""このキーが存在する場合には、タスクに対してループ
 
 #: ../../rst/reference_appendices/common_return_values.rst:175
 msgid ""skipped""
-msgstr ""skipped""
+msgstr ""スキップ済""
 
 #: ../../rst/reference_appendices/common_return_values.rst:176
 msgid ""A boolean that indicates if the task was skipped or not""
@@ -432,12 +431,12 @@ msgid ""This key contains a list of dictionaries that will be presented to the us
 msgstr ""このキーには、ユーザーに表示されるディクショナリー一覧が含まれます。ディクショナリーのキーは `msg` と `version` で、値は文字列です。`version` キーの値は空白の文字列にすることができます。""
 
 #: ../../rst/reference_appendices/common_return_values.rst:244
-#: ../../rst/reference_appendices/test_strategies.rst:265
+#: ../../rst/reference_appendices/test_strategies.rst:294
 msgid "":ref:`list_of_collections`""
 msgstr "":ref:`list_of_collections`""
 
 #: ../../rst/reference_appendices/common_return_values.rst:245
-#: ../../rst/reference_appendices/test_strategies.rst:266
+#: ../../rst/reference_appendices/test_strategies.rst:295
 msgid ""Browse existing collections, modules, and plugins""
 msgstr ""既存のコレクション、モジュール、およびプラグインの閲覧""
 
@@ -451,7 +450,7 @@ msgstr ""コアモジュールおよび追加モジュールのソースの参照
 
 #: ../../rst/reference_appendices/common_return_values.rst:248
 msgid ""`Mailing List <https://groups.google.com/group/ansible-devel>`_""
-msgstr ""`メーリングリスト <https://groups.google.com/group/ansible-devel>`_""
+msgstr ""`Mailing List <https://groups.google.com/group/ansible-devel>`_""
 
 #: ../../rst/reference_appendices/common_return_values.rst:249
 msgid ""Development mailing list""
@@ -459,8 +458,8 @@ msgstr ""開発メーリングリスト""
 
 #: ../../rst/reference_appendices/common_return_values.rst:251
 #: ../../rst/reference_appendices/glossary.rst:543
-#: ../../rst/reference_appendices/release_and_maintenance.rst:261
-#: ../../rst/reference_appendices/test_strategies.rst:274
+#: ../../rst/reference_appendices/release_and_maintenance.rst:395
+#: ../../rst/reference_appendices/test_strategies.rst:303
 msgid ""How to join Ansible chat channels""
 msgstr ""Ansible チャットチャンネルへの参加方法""
 
@@ -991,6 +990,7 @@ msgstr ""非推奨になるバージョン""
 #: ../../rst/reference_appendices/config.rst:411
 #: ../../rst/reference_appendices/config.rst:3211
 #: ../../rst/reference_appendices/config.rst:3641
+#: ../../rst/reference_appendices/release_and_maintenance.rst:83
 msgid ""2.15""
 msgstr ""2.15""
 
@@ -1025,7 +1025,7 @@ msgstr ""cowsay_enabled_stencils""
 #: ../../rst/reference_appendices/config.rst:3221
 #: ../../rst/reference_appendices/config.rst:3245
 #: ../../rst/reference_appendices/config.rst:3651
-#: ../../rst/reference_appendices/release_and_maintenance.rst:86
+#: ../../rst/reference_appendices/release_and_maintenance.rst:87
 msgid ""2.11""
 msgstr ""2.11""
 
@@ -1157,7 +1157,7 @@ msgstr ""``~/.ansible``""
 
 #: ../../rst/reference_appendices/config.rst:227
 #: ../../rst/reference_appendices/config.rst:2609
-#: ../../rst/reference_appendices/release_and_maintenance.rst:83
+#: ../../rst/reference_appendices/release_and_maintenance.rst:84
 msgid ""2.14""
 msgstr ""2.14""
 
@@ -1282,7 +1282,7 @@ msgstr ""become プラグインに使用するパスワードファイル。--bec
 #: ../../rst/reference_appendices/config.rst:317
 #: ../../rst/reference_appendices/config.rst:948
 #: ../../rst/reference_appendices/config.rst:3064
-#: ../../rst/reference_appendices/release_and_maintenance.rst:85
+#: ../../rst/reference_appendices/release_and_maintenance.rst:86
 msgid ""2.12""
 msgstr ""2.12""
 
@@ -1565,8 +1565,8 @@ msgstr ""collections_path""
 #: ../../rst/reference_appendices/config.rst:3141
 #: ../../rst/reference_appendices/config.rst:3153
 #: ../../rst/reference_appendices/config.rst:3359
-#: ../../rst/reference_appendices/release_and_maintenance.rst:87
 #: ../../rst/reference_appendices/release_and_maintenance.rst:88
+#: ../../rst/reference_appendices/release_and_maintenance.rst:89
 msgid ""2.10""
 msgstr ""2.10""
 
@@ -2284,7 +2284,7 @@ msgstr "":envvar:`_ANSIBLE_COVERAGE_REMOTE_OUTPUT`""
 
 #: ../../rst/reference_appendices/config.rst
 #: ../../rst/reference_appendices/general_precedence.rst:23
-#: ../../rst/reference_appendices/general_precedence.rst:92
+#: ../../rst/reference_appendices/general_precedence.rst:98
 msgid ""Variables""
 msgstr ""変数""
 
@@ -2294,7 +2294,7 @@ msgstr ""変数""
 #: ../../rst/reference_appendices/playbooks_keywords.rst:311
 #: ../../rst/reference_appendices/playbooks_keywords.rst:434
 msgid ""name""
-msgstr ""name""
+msgstr ""名前""
 
 #: ../../rst/reference_appendices/config.rst:966
 msgid ""`_ansible_coverage_remote_output`""
@@ -2881,7 +2881,7 @@ msgstr ""``/etc/ansible/hosts``""
 
 #: ../../rst/reference_appendices/config.rst:1335
 msgid ""inventory""
-msgstr ""inventory""
+msgstr ""インベントリー""
 
 #: ../../rst/reference_appendices/config.rst:1337
 msgid "":envvar:`ANSIBLE_INVENTORY`""
@@ -3281,7 +3281,7 @@ msgstr ""DEFAULT_NO_TARGET_SYSLOG""
 
 #: ../../rst/reference_appendices/config.rst:1615
 #: ../../rst/reference_appendices/config.rst:3892
-msgid ""Toggle Ansible logging to syslog on the target when it executes tasks. On Windows hosts this will disable a newer style PowerShell modules from writting to the event log.""
+msgid ""Toggle Ansible logging to syslog on the target when it executes tasks. On Windows hosts this will disable a newer style PowerShell modules from writing to the event log.""
 msgstr ""タスクの実行時に、Ansible ログをターゲットの syslog へ切り替えます。Windows ホストでは、これにより、新しいスタイルの PowerShell モジュールがイベントログに書き込むことができなくなります。""
 
 #: ../../rst/reference_appendices/config.rst:1620
@@ -4115,7 +4115,7 @@ msgstr ""コレクションのインストール中に GPG 署名の検証を無
 
 #: ../../rst/reference_appendices/config.rst:2195
 #: ../../rst/reference_appendices/config.rst:2224
-#: ../../rst/reference_appendices/release_and_maintenance.rst:84
+#: ../../rst/reference_appendices/release_and_maintenance.rst:85
 msgid ""2.13""
 msgstr ""2.13""
 
@@ -4182,7 +4182,7 @@ msgid ""GALAXY_IGNORE_INVALID_SIGNATURE_STATUS_CODES""
 msgstr ""GALAXY_IGNORE_INVALID_SIGNATURE_STATUS_CODES""
 
 #: ../../rst/reference_appendices/config.rst:2249
-msgid ""A list of GPG status codes to ignore during GPG signature verfication. See L(https://github.com/gpg/gnupg/blob/master/doc/DETAILS#general-status-codes) for status code descriptions. If fewer signatures successfully verify the collection than `GALAXY_REQUIRED_VALID_SIGNATURE_COUNT`, signature verification will fail even if all error codes are ignored.""
+msgid ""A list of GPG status codes to ignore during GPG signature verification. See L(https://github.com/gpg/gnupg/blob/master/doc/DETAILS#general-status-codes) for status code descriptions. If fewer signatures successfully verify the collection than `GALAXY_REQUIRED_VALID_SIGNATURE_COUNT`, signature verification will fail even if all error codes are ignored.""
 msgstr ""GPG 署名の検証中に無視する GPG ステータスコードのリスト。ステータスコードの説明は、L(https://github.com/gpg/gnupg/blob/master/doc/DETAILS#general-status-codes) を参照してください。コレクションの検証で正常な署名数が `GALAXY_REQUIRED_VALID_SIGNATURE_COUNT` よりも少ない場合には、エラーコードが無視されている場合でも署名の検証に失敗します。""
 
 #: ../../rst/reference_appendices/config.rst:2252
@@ -6139,7 +6139,7 @@ msgid ""See also :ref:`GALAXY_GPG_KEYRING <GALAXY_GPG_KEYRING>`""
 msgstr ""「:ref:`GALAXY_GPG_KEYRING <GALAXY_GPG_KEYRING>`」も参照してください。""
 
 #: ../../rst/reference_appendices/config.rst:4287
-msgid ""A list of GPG status codes to ignore during GPG signature verfication. See L(https://github.com/gpg/gnupg/blob/master/doc/DETAILS#general-status-codes) for status code descriptions.If fewer signatures successfully verify the collection than `GALAXY_REQUIRED_VALID_SIGNATURE_COUNT`, signature verification will fail even if all error codes are ignored.""
+msgid ""A list of GPG status codes to ignore during GPG signature verification. See L(https://github.com/gpg/gnupg/blob/master/doc/DETAILS#general-status-codes) for status code descriptions.If fewer signatures successfully verify the collection than `GALAXY_REQUIRED_VALID_SIGNATURE_COUNT`, signature verification will fail even if all error codes are ignored.""
 msgstr ""GPG 署名の検証中に無視する GPG ステータスコードのリスト。ステータスコードの説明は、L(https://github.com/gpg/gnupg/blob/master/doc/DETAILS#general-status-codes) を参照してください。コレクションの検証で正常な署名数が `GALAXY_REQUIRED_VALID_SIGNATURE_COUNT` よりも少ない場合には、エラーコードが無視されている場合でも署名の検証に失敗します。""
 
 #: ../../rst/reference_appendices/config.rst:4289
@@ -6531,705 +6531,726 @@ msgid ""You can set a ``ProxyCommand`` in the ``ansible_ssh_common_args`` invento
 msgstr ""``ansible_ssh_common_args`` インベントリー変数に ``ProxyCommand`` を設定することができます。該当のホストに接続したときに、この変数に指定した引数は、sftp/scp/ssh コマンドラインに追加されます。次のインベントリーグループについて考えてみます。""
 
 #: ../../rst/reference_appendices/faq.rst:117
-msgid ""You can create `group_vars/gatewayed.yml` with the following contents::""
+msgid ""You can create `group_vars/gatewayed.yml` with the following contents:""
 msgstr ""以下の内容で `group_vars/gatewayed.yml` を作成できます。""
 
-#: ../../rst/reference_appendices/faq.rst:121
+#: ../../rst/reference_appendices/faq.rst:123
 msgid ""Ansible will append these arguments to the command line when trying to connect to any hosts in the group ``gatewayed``. (These arguments are used in addition to any ``ssh_args`` from ``ansible.cfg``, so you do not need to repeat global ``ControlPersist`` settings in ``ansible_ssh_common_args``.)""
 msgstr ""Ansible は、``gatewayed`` グループのホストに接続しようとすると、コマンドラインに 3 つの引数を追加します。(``ansible.cfg`` からの ``ssh_args`` に加えて、上記の引数が使用されるため、``ansible_ssh_common_args`` のグローバル ``ControlPersist`` 設定を繰り返す必要はありません)。""
 
-#: ../../rst/reference_appendices/faq.rst:126
+#: ../../rst/reference_appendices/faq.rst:128
 msgid ""Note that ``ssh -W`` is available only with OpenSSH 5.4 or later. With older versions, it's necessary to execute ``nc %h:%p`` or some equivalent command on the bastion host.""
